system:index,Aspect,B,Block,Ca,Cu,District,EC,Elevation,Fe,K,LULC,Latitude,Longitude,Mg,Mn,NDVI,NDWI,Organic_Carbon,P,Rainfall,S,Slope,Soil_Moisture,Temperature_C,Zn,pH,.geo,x_utm43n_m,y_utm43n_m
0000000000000000049b_0,22,0.032999999821186,Pampady,414.1,0.0912500023841857,Kottayam,0.09,93,3.930000066757202,561.5800170898438,10,9.586759567260742,76.68451690673828,208.5,6.041999816894531,0.63482326,-0.6020613,3.5999999046325684,10.989999771118164,3268.593032836914,8.510000228881836,10,0.4400019563898574,26.01576770612627,0.2370000034570694,5.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68442547965896,9.586730059865559]}",684869.2966643308,1060176.4232085252
000000000000000005b8_0,190,0.0209999999999999,Pampady,505.15,0.0434999987483024,Kottayam,0.09,35,3.4140000343322754,511.9500122070313,10,9.57699966430664,76.60900115966797,264.7300109863281,10.583999633789062,0.75481665,-0.6759163,1.4700000286102295,23.690000534057617,3329.6252043247223,38.68999862670898,6,0.4305015865823355,26.158268531387364,0.9430000185966492,5.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.60896699579291,9.577028254797064]}",676584.658448781,1059057.265066301
00000000000000000058_0,90,0.0599999986588954,Pampady,156.95,0.0610000006854534,Kottayam,0.09,114,5.4720001220703125,483.05999755859375,10,9.640480041503906,76.666691,153.47999572753906,11.932000160217283,0.77053654,-0.6636286,0.2000000029802322,5.510000228881836,3204.423857688904,99.02999877929688,2,0.4400019563898574,26.01576770612627,0.3310000002384186,5.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66663883703336,9.64035948232749]}",682883.5704024391,1066108.6689860234
00000000000000000062_0,209,0.0469999983906745,Pampady,200.5,0.0814999999999999,Kottayam,0.09,108,2.615999937057495,439.9400024414063,10,9.633609771728516,76.66692352294922,188.6300048828125,6.679999828338623,0.6376864,-0.6421909,1.1399999856948853,13.220000267028809,3204.423857688904,78.23999786376953,12,0.4400019563898574,26.01576770612627,0.1949999928474426,5.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66690833161863,9.633622117696596]}",682912.7936836623,1065348.9027825505
000000000000000004ce_0,11,0.0480000004172325,Pampady,429.35,0.088249996304512,Kottayam,0.09,61,3.921999931335449,223.3300018310547,10,9.584179878234863,76.67105102539062,80.58000183105469,6.943999767303467,0.8128431,-0.73488086,1.8899999856948853,7.989999771118164,3268.593032836914,20.25,5,0.4400019563898574,26.01576770612627,0.621999979019165,5.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67095075039714,9.584304608598437]}",683392.4535807755,1059883.8841470433
00000000000000000570_0,207,4.0,Pampady,45.21,5.0,Kottayam,0.09,41,19.190000534057617,338.79998779296875,10,9.555139541625977,76.65769958496094,10.420000076293944,13.895999908447266,0.80254704,-0.6971562,3.180000066757202,44.630001068115234,3268.593032836914,0.1700000017881393,6,0.4400019563898574,26.01576770612627,0.8980000019073486,5.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65774551572059,9.555199193392959]}",681942.2394470853,1056664.7940993703
000000000000000005e5_0,211,0.0469999983906745,Pampady,947.45,0.0202500000596046,Kottayam,0.09,52,3.7200000286102295,397.3800048828125,10,9.642271219,76.71688331,363.6799926757813,5.785999774932861,0.7540237,-0.67955804,2.119999885559082,174.75,3059.11890232563,11.529999732971191,5,0.4400019563898574,26.01576770612627,0.3109999895095825,5.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71676482988727,9.64224594442414]}",688391.6486997209,1066334.0375016134
00000000000000000627_0,309,0.0469999983906745,Pampady,947.45,0.0202500000596046,Kottayam,0.09,48,3.7200000286102295,397.3800048828125,10,9.630840301513672,76.74935150146484,363.6799926757813,5.785999774932861,0.79407805,-0.7109485,2.119999885559082,174.75,3059.11890232563,11.529999732971191,7,0.4400019563898574,26.01576770612627,0.3109999895095825,5.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74937367470079,9.630927171844235]}",691961.8530890036,1065087.7234568486
00000000000000000457_0,323,0.0419999999999999,Pampady,557.87,0.0754999965429306,Kottayam,0.09,153,4.349999904632568,522.6699829101562,10,9.605480194091797,76.70217895507812,170.89999389648438,16.020000457763672,0.6913563,-0.6231454,3.069999933242798,34.15999984741211,3059.11890232563,38.81999969482422,5,0.4400019563898574,26.01576770612627,0.9819999933242798,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7022121222845,9.60559468083207]}",686797.920716129,1062256.607306453
000000000000000004b1_0,229,0.0750000029802322,Pampady,283.55,0.1202500015497207,Kottayam,0.09,68,10.87600040435791,226.69000244140625,10,9.577960014343262,76.69281768798828,94.3499984741211,13.97599983215332,0.70980144,-0.6551938,1.350000023841858,61.16999816894531,3268.593032836914,7.170000076293945,10,0.4400019563898574,26.01576770612627,0.375,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69277981180124,9.577836738552776]}",685785.3155105455,1059207.6076148786
000000000000000000f7_0,79,0.0489999987185001,Pampady,695.9,0.0387500002980232,Kottayam,0.09,81,4.688000000000001,428.9599914550781,10,9.618964195251465,76.661258,134.6999969482422,4.602000236511231,0.7759022,-0.71500844,2.3399999141693115,16.260000228881836,3204.423857688904,10.1899995803833,5,0.4400019563898574,26.01576770612627,0.2590000033378601,5.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66124894532868,9.619069410093857]}",682298.801817213,1063726.0014936388
00000000000000000139_0,24,0.1860000044107437,Pampady,233.3,0.6625000238418579,Kottayam,0.09,22,12.760000228881836,505.7900085449219,10,9.708919525146484,76.5947036743164,267.5,14.619999885559082,0.71783113,-0.67051417,1.600000023841858,12.31999969482422,3185.59528028965,21.200000762939453,9,0.4363530125465791,25.890983232940755,2.6600000858306885,5.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.5946837827754,9.7088111069774]}",674947.1084441398,1073640.5502215703
0000000000000000053c_0,315,0.0359999984502792,Pampady,506.8,0.0497500002384185,Kottayam,0.09,59,5.964000225067139,493.7000122070313,10,9.580750465393066,76.62702941894531,316.5299987792969,6.118000030517578,0.79378915,-0.70485437,0.1500000059604644,88.72000122070312,3329.6252043247223,79.25,15,0.4305015865823355,26.158268531387364,0.2599999904632568,5.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62702313300372,9.58080117899037]}",678561.7660576482,1059481.4164601457
00000000000000000565_0,270,0.0299999993294477,Pampady,311.1,0.064249999821186,Kottayam,0.09,62,3.0280001163482666,698.0999755859375,10,9.54854965209961,76.65775299072266,129.6999969482422,5.76200008392334,0.7979897,-0.7175644,2.430000066757202,27.280000686645508,3206.091763973236,7.179999828338623,1,0.435602419729179,26.166399919504613,0.1649999999999999,5.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65774551572059,9.548461828762065]}",681951.6030439676,1055935.9498247777
00000000000000000298_0,303,0.0199999995529651,Pampady,914.05,0.069750003516674,Kottayam,0.09,98,18.275999069213867,353.8099975585937,10,9.569640159606934,76.6761474609375,117.4499969482422,2.7100000381469727,0.7044234,-0.6334232,2.2100000381469727,55.380001068115234,3268.593032836914,85.94999694824219,7,0.4400019563898574,26.01576770612627,0.6910000000000001,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67607114751661,9.569751900995698]}",683959.7518562159,1058278.4288814217
00000000000000000409_0,207,0.0399999991059303,Pampady,541.25,0.03125,Kottayam,0.09,35,5.668000221252441,335.44000244140625,10,9.547599792480469,76.6081314086914,141.8800048828125,7.221999999999999,0.42403236,-0.48270676,1.1699999570846558,16.270000457763672,3286.278079509735,30.63999938964844,2,0.4342330860469015,26.166899391054077,0.6740000247955322,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.60815851203716,9.54765334500636]}",676504.3462869517,1055805.1309463934
00000000000000000719_0,148,0.0419999999999999,Pampady,147.8,0.1089999973773956,Kottayam,0.09,67,2.427999973297119,353.8099975585937,10,9.633740425109863,76.7299575805664,113.6999969482422,8.180000305175781,0.6209326,-0.58374304,1.440000057220459,75.22000122070312,3059.11890232563,14.770000457763672,9,0.4400019563898574,26.01576770612627,0.1990000009536743,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72997006456382,9.633622117696596]}",689831.457680553,1065397.686497752
00000000000000000720_0,296,0.0480000004172325,Pampady,214.35,0.2319999999999999,Kottayam,0.09,63,2.990000009536743,368.1400146484375,10,9.633190155029297,76.73033142089844,82.19999694824219,4.99399995803833,0.5231714,-0.50759876,2.5799999237060547,26.450000762939453,3059.11890232563,16.90999984741211,2,0.4400019563898574,26.01576770612627,0.4309999999999999,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73023955914903,9.633083128526124]}",689872.7994228625,1065337.029063371
00000000000000000723_0,256,0.0469999983906745,Pampady,388.7,0.1612499952316284,Kottayam,0.09,59,2.961999893188477,396.8200073242188,10,9.632360458374023,76.72882080078125,96.27999877929688,14.887999534606934,0.7525379,-0.6906046,2.75,13.779999732971191,3059.11890232563,16.899999618530273,8,0.4400019563898574,26.01576770612627,0.4790000021457672,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72889208622286,9.632274644770419]}",689707.4516532298,1065244.4193156748
0000000000000000010d_0,220,0.0379999987781047,Pampady,337.85,0.1132500022649765,Kottayam,0.09,40,9.937999725341797,281.2300109863281,10,9.628729820251465,76.64794921875,142.3800048828125,7.420000076293945,0.62446,-0.5823891,1.840000033378601,81.0,3214.5778534412384,13.079999923706056,13,0.4305015865823355,26.158268531387364,0.4059999999999999,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64804371065208,9.628771215162352]}",680832.7778660951,1064799.0729787946
000000000000000004a6_0,270,0.0340000018477439,Pampady,706.1,0.069250002503395,Kottayam,0.09,101,2.4739999771118164,413.2799987792969,10,9.584589958190918,76.68425750732422,107.0999984741211,10.39799976348877,0.70538837,-0.6067249,2.690000057220459,18.739999771118164,3268.593032836914,6.840000152587891,5,0.4400019563898574,26.01576770612627,0.3230000138282776,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68415598507369,9.58457410318367]}",684841.9957936915,1059936.3113858276
00000000000000000554_0,214,0.0349999999999999,Pampady,739.15,0.02449999935925,Kottayam,0.09,71,19.549999237060547,266.6700134277344,10,9.558719635009766,76.6515884399414,109.1999969482422,12.986000061035156,0.5014063,-0.53556484,1.399999976158142,99.73999786376952,3268.593032836914,16.889999389648438,7,0.4400019563898574,26.01576770612627,0.2739999890327453,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65154714026016,9.558702623001025]}",681269.432785825,1057057.550883662
0000000000000000056e_0,250,0.0370000004768371,Pampady,469.95,0.1037499979138374,Kottayam,0.09,67,5.208000183105469,230.3800048828125,10,9.561010360717772,76.65572357177734,77.25,8.086000442504883,0.5007924,-0.6130589,1.2400000095367432,10.75,3268.593032836914,6.309999942779541,8,0.4400019563898574,26.01576770612627,0.2860000133514404,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65558955903867,9.561128074268147]}",681722.1862712505,1057313.0920364307
00000000000000000030_0,288,0.0370000004768371,Pampady,266.35,0.0437499992549419,Kottayam,0.09,34,2.26200008392334,178.75,10,9.649944444,76.65211111,98.6999969482422,2.671999931335449,0.7732301,-0.69316083,1.8600000143051147,103.29000091552734,3176.4391720294952,21.920000076293945,6,0.4402680343929707,25.537602091026827,0.2910000085830688,6.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.65208612943064,9.650061287395985]}",681278.2583033284,1067147.7146135555
00000000000000000505_0,81,0.0509999990463256,Pampady,239.4,0.064249999821186,Kottayam,0.09,28,21.23200035095215,149.74000549316406,10,9.584589958190918,76.6082763671875,90.5500030517578,7.904000000000001,0.56187594,-0.5562255,0.800000011920929,43.52999877929688,3329.6252043247223,14.550000190734863,6,0.4305015865823355,26.158268531387364,0.1519999951124191,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.60815851203716,9.58457410318367]}",676501.1709422257,1059896.3967580458
00000000000000000524_0,228,0.0450000017881393,Pampady,642.4,0.0684999972581863,Kottayam,0.09,84,11.902000427246094,233.97000122070312,10,9.5897798538208,76.62042236328125,102.83000183105467,7.531999999999999,0.7852621,-0.71783626,0.5099999904632568,148.50999450683594,3329.6252043247223,24.61000061035156,17,0.4305015865823355,26.158268531387364,0.9319999814033508,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62055526295802,9.589694500303153]}",677831.7721917952,1060476.6709527995
00000000000000000138_0,66,0.221000000834465,Pampady,240.6,0.0750000029802322,Kottayam,0.09,22,5.619999885559082,386.6199951171875,10,9.709360122680664,76.59436798095703,257.5,10.279999732971191,0.40521327,-0.43844754,3.369999885559082,47.040000915527344,3185.59528028965,11.210000038146973,11,0.4363530125465791,25.890983232940755,1.1399999856948853,6.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59441428819014,9.709350096147872]}",674910.043394376,1073689.108382003
0000000000000000058a_0,225,0.0370000004768371,Pampady,474.35,0.0745000019669532,Kottayam,0.09,37,7.965999999999999,631.1199951171875,10,9.546219825744627,76.64917755126953,393.3800048828125,6.518000000000001,0.5425157,-0.5368646,0.1000000014901161,42.97999954223633,3286.278079509735,13.210000038146973,8,0.4342330860469015,26.166899391054077,0.6209999918937683,6.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64912168899303,9.546305872080175]}",681011.362816378,1055673.753092609
000000000000000005e9_0,270,0.0359999984502792,Pampady,949.7,0.0844999999999999,Kottayam,0.09,61,7.840000000000001,405.2200012207031,10,9.64183505,76.72092781,157.92999267578125,6.731999999999999,0.8014141,-0.7109489,1.5199999809265137,38.84999847412109,3059.11890232563,21.200000762939453,3,0.4400019563898574,26.01576770612627,0.4720000028610229,6.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72080724866578,9.641706955253674]}",688835.8165582459,1066288.0248566272
0000000000000000062e_0,315,0.0359999984502792,Pampady,949.7,0.0844999999999999,Kottayam,0.09,41,7.840000000000001,405.2200012207031,10,9.628339767456056,76.75263214111328,157.92999267578125,6.731999999999999,0.7636059,-0.6929672,1.5199999809265137,38.84999847412109,3252.881644368172,21.200000762939453,1,0.4420472795716282,25.59932067018252,0.4720000028610229,6.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75260760972361,9.62823222599188]}",692323.3703639526,1064812.980363548
00000000000000000522_0,353,0.0379999987781047,Pampady,960.7,0.0590000003576278,Kottayam,0.09,27,1.6660000085830688,537.0399780273438,10,9.59134006500244,76.61485290527344,131.3800048828125,11.215999603271484,0.6960784,-0.64587736,3.259999990463257,44.36000061035156,3329.6252043247223,31.309999465942383,7,0.4305015865823355,26.158268531387364,0.9390000104904176,6.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.61489587666807,9.591311467814563]}",677219.5923899842,1060646.3580971395
00000000000000000b09_0,0,1.9700000286102293,Vazhoor,96.2,3.200000047683716,Kottayam,0.09,90,99.0,154.11000061035156,10,9.505829811096191,76.70063781738281,72.5,21.3999999999999,0.757873,-0.6736299,0.9300000071525574,24.56999969482422,3044.6077342033386,38.54999999999991,7,0.435602419729179,26.166399919504613,9.399999618530272,6.04,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70059515477311,9.505881684294799]}",686683.0737392751,1051233.7405267255
00000000000000000b0a_0,161,1.7100000381469729,Vazhoor,57.7,4.099999904632568,Kottayam,0.09,77,81.4000015258789,61.709999084472656,10,9.494609832763672,76.70462036132812,90.0,13.1999999999999,0.7587744,-0.6850814,1.6200000047683716,11.880000114440918,3085.2972028255463,34.2299999999999,3,0.435602419729179,26.166399919504613,8.399999618530273,5.34,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70463757355162,9.494562911714894]}",687126.465534632,1049994.8804443704
000000000000000007f1_0,180,0.3700000047683716,Vazhoor,839.55,4.130000114440918,Kottayam,0.09,75,12.0,242.819999999999,10,9.559100151062012,76.6981499999999,150.479999999999,12.329999923706056,0.7815032,-0.6921444,2.5999999046325684,16.8099999999999,3268.593032836914,8.09000015258789,7,0.4400019563898574,26.01576770612627,5.230000019073486,4.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69816970350598,9.558972117586265]}",686380.9753121537,1057124.4593064329
00000000000000000a14_0,201,0.2599999904632568,Vazhoor,80.45,3.920000076293945,Kottayam,0.09,79,18.5599999999999,62.60999999999991,10,9.50059986114502,76.71790313720703,150.64999389648438,36.38999938964844,0.7934235,-0.69605017,2.0199999809265137,13.630000114440918,3044.6077342033386,40.70000076293945,8,0.435602419729179,26.166399919504613,3.220000028610229,4.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71784280822817,9.500491792590083]}",688581.7316054463,1050664.6111149671
00000000000000000a48_0,225,0.3799999952316284,Vazhoor,1158.9,1.559999942779541,Kottayam,0.09,129,12.649999618530272,168.219999999999,10,9.508099555969238,76.73779999999991,382.329999999999,17.520000457763672,0.7833566,-0.72056514,1.590000033378601,102.799999999999,3044.6077342033386,96.3299999999999,8,0.435602419729179,26.166399919504613,3.1600000858306885,4.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73778540753563,9.508037640976688]}",690762.3754311616,1051505.02131022
0000000000000000076c_0,19,0.3700000047683716,Vazhoor,414.15,2.130000114440918,Kottayam,0.09,92,19.549999237060547,233.7400054931641,10,9.56416130065918,76.697916,235.379999999999,20.25,0.5279615,-0.52658457,1.25,25.549999237060547,3268.593032836914,26.25,12,0.4400019563898574,26.01576770612627,4.590000152587891,4.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69790020892071,9.564092514705742]}",686352.5289921529,1057684.130748571
0000000000000000076f_0,76,0.6499999761581421,Vazhoor,469.15,1.9900000095367432,Kottayam,0.09,115,32.5499999999999,99.9000015258789,10,9.56844899999999,76.70475899999991,314.779999999999,30.25,0.65726227,-0.6179546,1.2699999809265137,26.940000534057617,3100.129947900772,10.25,8,0.4400019563898574,26.01576770612627,6.550000190734863,4.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70463757355162,9.56840442806952]}",687101.4381130598,1058162.0890488548
00000000000000000a05_0,161,0.2599999904632568,Vazhoor,553.75,1.8799999952316284,Kottayam,0.09,80,11.300000190734863,296.0400085449219,10,9.496700286865234,76.7216999999999,250.52999877929688,13.970000267028809,0.80676603,-0.71343124,0.8799999952316284,132.159999999999,3085.2972028255463,10.7899999999999,3,0.435602419729179,26.166399919504613,3.9600000381469727,4.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72161573242147,9.496718868396783]}",689000.7886695091,1050235.3539552526
000000000000000008cd_0,209,0.5699999928474426,Vazhoor,354.6,2.369999885559082,Kottayam,0.09,63,37.25999999999991,209.5500030517578,10,9.546589851379396,76.783447265625,290.54998779296875,70.26000213623047,0.36933583,-0.45274943,1.0800000429153442,9.81999969482422,3284.5866940021515,63.060001373291016,9,0.4393978864549675,25.968037955067928,1.2599999904632568,5.1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78332999244049,9.546575366665415]}",695752.7616162838,1055787.9391912008
000000000000000009d1_0,199,0.2599999904632568,Vazhoor,578.45,2.1600000858306885,Kottayam,0.09,126,52.14999999999991,146.159999999999,10,9.576092720031738,76.7519759999999,407.829999999999,38.459999084472656,0.6229713,-0.6084132,2.0,13.229999542236328,3290.859802722931,12.5,3,0.4420472795716282,25.59932067018252,3.25,5.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.75206862055313,9.576219771041359]}",692280.8338962581,1059033.5610501957
000000000000000009c2_0,101,0.1500000059604644,Vazhoor,941.8,2.150000095367432,Kottayam,0.09,62,62.54999999999991,824.2100219726562,10,9.52783799999999,76.780152,283.4800109863281,50.25,0.80154943,-0.7207912,1.7000000476837158,73.58999633789062,3284.5866940021515,11.34000015258789,9,0.4393978864549675,25.968037955067928,4.659999847412109,5.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.78009605741767,9.527710745698904]}",695401.6404733469,1053711.9056083376
000000000000000008b7_0,292,0.2599999904632568,Vazhoor,611.1,2.6600000858306885,Kottayam,0.09,57,52.130001068115234,253.1199951171875,30,9.5477875,76.76943199999991,268.649999999999,28.549999237060547,0.78854626,-0.6891531,0.3100000023841858,59.93999999999991,3284.5866940021515,39.77000045776367,5,0.4393978864549675,25.968037955067928,2.6600000858306885,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.76931627400825,9.54765334500636]}",694213.2875670956,1055912.4967635265
00000000000000000a37_0,138,0.2599999904632568,Vazhoor,85.75,1.9700000286102293,Kottayam,0.09,122,17.59000015258789,56.77999877929688,10,9.51509952545166,76.73359999999991,380.25,38.130001068115234,0.74748844,-0.68614095,0.6899999976158142,46.75,3044.6077342033386,35.66999816894531,11,0.435602419729179,26.166399919504613,6.130000114440918,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73347349417185,9.515044500192822]}",690297.3250823315,1052276.969234823
00000000000000000ac4_0,341,0.4099999964237213,Vazhoor,551.5,1.4900000095367432,Kottayam,0.09,22,18.9899999999999,616.219970703125,10,9.46399974822998,76.70989990234375,323.1199951171875,46.03999999999991,0.714019,-0.64148414,1.690000057220459,38.53999999999991,3085.2972028255463,12.5,3,0.435602419729179,26.166399919504613,9.28999999999999,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71002746525636,9.464110023583245]}",687722.8417303567,1046612.0396511565
00000000000000000af7_0,341,0.1299999952316284,Vazhoor,466.85,1.1699999570846558,Kottayam,0.09,68,19.729999542236328,483.7300109863281,10,9.523070335388184,76.70341999999991,242.4900054931641,24.709999084472656,0.75065845,-0.66675955,2.440000057220459,47.9900016784668,3044.6077342033386,30.100000381469727,3,0.435602419729179,26.166399919504613,5.230000019073486,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.70329010062545,9.523129337749893]}",686979.1921566601,1053142.1605864528
00000000000000000a10_0,281,0.2599999904632568,Vazhoor,303.7,1.850000023841858,Kottayam,0.09,62,19.8099999999999,279.439999999999,10,9.49590015411377,76.71939999999991,205.449999999999,36.56999969482422,0.5930935,-0.56340015,1.9700000286102293,59.060001373291016,3085.2972028255463,73.2199999999999,5,0.435602419729179,26.166399919504613,1.7100000381469729,5.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.71945977573961,9.495910384641071]}",688748.6706934647,1050145.601449031
00000000000000000a41_0,180,0.1599999964237213,Vazhoor,648.1,1.559999942779541,Kottayam,0.09,54,18.38999938964844,222.879999999999,10,9.49839973449707,76.7421999999999,438.3999999999991,26.209999084472656,0.66451794,-0.63608813,3.4800000190734863,65.93000030517578,3085.2972028255463,12.5,1,0.435602419729179,26.166399919504613,9.03999999999999,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7420973208994,9.498335835908193]}",691250.9032138843,1050434.5584303169
000000000000000008c7_0,341,0.2599999904632568,Vazhoor,468.9,2.150000095367432,Kottayam,0.09,70,52.14999999999991,198.8000030517578,10,9.54482078552246,76.7753009999999,274.579999999999,2.150000095367432,0.7003453,-0.63505125,0.1800000071525573,27.3999999999999,3284.5866940021515,53.09999847412109,3,0.4393978864549675,25.968037955067928,2.549999952316284,6.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.77524515488341,9.544688904568766]}",694859.3531035358,1055587.6526027678
00000000000000000a9b_0,270,0.4199999868869781,Vazhoor,997.8,4.260000228881836,Kottayam,0.09,31,20.65999984741211,279.439999999999,10,9.477999687194824,76.7391999999999,247.5800018310547,40.36999999999991,0.6513867,-0.6129123,4.449999809265137,42.64999999999991,3085.2972028255463,13.710000038146973,2,0.435602419729179,26.166399919504613,2.4600000381469727,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7391328804618,9.478123742015505]}",690932.7745340043,1048176.4831948178
00000000000000000b4f_0,292,0.2199999988079071,Vazhoor,501.3,1.0299999713897705,Kottayam,0.09,50,16.780000686645508,332.29998779296875,10,9.505769729614258,76.68295999999991,260.9200134277344,15.899999618530272,0.6054246,-0.5739158,0.949999988079071,77.0799999999999,3206.091763973236,41.32999999999991,10,0.435602419729179,26.166399919504613,10.6099999999999,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68307800673279,9.505881684294799]}",684742.0356304278,1051217.6269299039
00000000000000000a9d_0,346,0.3700000047683716,Vazhoor,596.1,2.990000009536743,Kottayam,0.09,112,43.130001068115234,332.8599853515625,10,9.503907203674316,76.732664,221.479999999999,34.59000015258789,0.82143766,-0.7250421,3.640000104904175,48.50999999999991,3044.6077342033386,31.1099999999999,4,0.435602419729179,26.166399919504613,8.460000038146973,6.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73266501041616,9.50399522219815]}",690200.7374333089,1051038.489461084
00000000000000000790_0,37,0.3600000143051147,Vazhoor,902.6,2.6600000858306885,Kottayam,0.09,61,45.54999999999991,339.8099975585937,10,9.56564998626709,76.7273399999999,294.6000061035156,15.25,0.8025154,-0.70661265,2.150000095367432,38.84000015258789,3100.129947900772,30.25,5,0.4400019563898574,26.01576770612627,2.150000095367432,6.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72727511871142,9.565709482217159]}",689582.0190622564,1057864.840101652
00000000000000000e3f_0,244,0.5,Chelannur,341.75,3.200000047683716,Kozhikode,0.1,28,21.700000762939453,152.66000366210938,10,11.373000144958496,75.83300018310547,74.9000015258789,21.600000381469727,0.71178186,-0.6753494,1.7400000095367432,17.920000076293945,2520.648606777191,15.0,4,0.388927718449176,27.08397624803541,3.0,5.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83309208489888,11.37294017080881]}",590886.785422963,1257353.0348234738
00000000000000000c20_0,96,0.0199999995529651,Chelannur,333.7,4.300000190734863,Kozhikode,0.1,97,29.82999992370605,192.75,10,11.359000205993652,75.85800170898438,107.4000015258789,18.5,0.5955414,-0.5991063,1.0399999618530271,17.209999084472656,2557.849607229233,7.5,9,0.3871862850573349,26.8258086180154,4.800000190734863,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.85788558674057,11.35892645237655]}",593619.4018508946,1255812.7951674215
00000000000000000d45_0,121,0.3199999928474426,Chelannur,184.95,2.299999952316284,Kozhikode,0.1,76,41.20000076293945,239.4600067138672,10,11.41800022125244,75.80899810791016,183.0,21.399999618530277,0.7796392,-0.7004771,2.180000066757202,109.76000213623048,2492.6605389118195,6.25,17,0.388927718449176,27.08397624803541,2.5,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.80910706681289,11.417945766543198]}",588253.9251361288,1262321.9053329874
00000000000000000d2c_0,286,0.1800000071525573,Chelannur,388.5,3.9800000190734863,Kozhikode,0.1,32,58.560001373291016,335.1000061035156,10,11.401000022888184,75.83499908447266,98.5,42.150001525878906,0.7373326,-0.6623015,2.049999952316284,29.920000076293945,2492.6605389118195,56.880001068115234,10,0.388927718449176,27.08397624803541,2.8499999046325684,6.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83497854699553,11.400967607673344]}",591095.9855956902,1260450.0057343338
000000000000000010d3_0,0,1.6799999475479126,Nedumangad,933.45,2.3299999237060547,Thiruvananthapuram,0.1,97,155.89999389648438,880.77001953125,10,8.588000297546387,76.947998046875,500.0,43.02999877929688,0.42832145,-0.48357782,1.9299999475479128,63.75,2390.1595487594604,14.550000190734863,8,0.2175671157952481,26.093808692936875,6.760000228881836,7.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9479911840196,8.58798312698147]}",714388.7190333395,949847.523318756
